scorer,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000,DLC_resnet50_EPMApr27shuffle1_850000
bodyparts,nose,nose,nose,left paw,left paw,left paw,right paw,right paw,right paw,left hindpaw,left hindpaw,left hindpaw,right hindpaw,right hindpaw,right hindpaw,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
69,538.8523559570312,367.65826416015625,0.9999598264694214,507.1995849609375,324.66412353515625,0.9999992847442627,530.9400634765625,329.4403381347656,0.9999991655349731,483.791259765625,271.49066162109375,0.9999990463256836,532.6314697265625,270.33001708984375,0.9999983310699463,509.1768493652344,253.96649169921875,0.9999961853027344
70,541.3160400390625,371.6839904785156,0.9998244643211365,509.95111083984375,342.6244201660156,0.9999947547912598,530.7593994140625,329.7130432128906,0.9999992847442627,483.7244873046875,272.150390625,0.9999985694885254,532.68505859375,272.13250732421875,0.9999985694885254,508.9010925292969,257.00762939453125,0.9999984502792358
71,544.6712036132812,375.80108642578125,0.9924224019050598,512.798828125,355.5574951171875,0.999594509601593,529.9307861328125,328.585693359375,0.9999970197677612,483.8661804199219,272.88116455078125,0.9999972581863403,534.3045654296875,278.7195739746094,0.9999936819076538,510.51788330078125,260.15313720703125,0.9999986886978149
72,542.7637329101562,381.1859130859375,0.9976401329040527,512.4727172851562,358.1373291015625,0.9999377727508545,528.6497802734375,329.54119873046875,0.9999991655349731,483.9438781738281,273.2582702636719,0.9999984502792358,536.9152221679688,290.5054016113281,0.9999986886978149,513.5737915039062,263.7260437011719,0.9999996423721313
73,543.8789672851562,387.4378967285156,0.9536390900611877,512.2830200195312,358.6580810546875,0.9999929666519165,527.93603515625,329.7648620605469,0.9999983310699463,484.1925964355469,273.9338073730469,0.9999986886978149,534.974365234375,302.0096130371094,0.9999980926513672,513.9503784179688,266.57470703125,0.9999996423721313
74,546.2072143554688,390.0321960449219,0.41096195578575134,512.6945190429688,359.4765930175781,0.999997615814209,527.9722900390625,330.35791015625,0.9999963045120239,484.1555480957031,274.97003173828125,0.9999974966049194,534.6409912109375,305.2956848144531,0.9999991655349731,514.1639404296875,272.0523986816406,0.9999996423721313
75,547.278564453125,397.65185546875,0.42601221799850464,512.760009765625,359.0313415527344,0.9999967813491821,529.0372314453125,334.3999328613281,0.9999939203262329,484.3612976074219,277.6877136230469,0.9999665021896362,535.0321655273438,305.5545654296875,0.9999995231628418,513.25,275.6097412109375,0.9999998807907104
76,545.5089111328125,396.0013427734375,0.8497774004936218,512.3251342773438,359.07733154296875,0.9999983310699463,538.9195556640625,357.7579345703125,0.9999997615814209,488.9875793457031,289.4863586425781,0.9998806715011597,536.0274047851562,305.85791015625,0.9999991655349731,513.886962890625,279.762939453125,0.9999996423721313
77,542.5674438476562,402.25274658203125,0.9985550045967102,511.16192626953125,359.5084533691406,0.9999992847442627,540.5277709960938,373.14581298828125,0.999997615814209,485.1333312988281,308.3368835449219,0.9999997615814209,535.4942626953125,306.2189636230469,0.9999996423721313,512.8241577148438,282.3007507324219,0.9999994039535522
78,543.39111328125,404.61309814453125,0.7845089435577393,511.1654357910156,360.0741882324219,0.9999997615814209,539.5615234375,377.019775390625,0.9999731779098511,489.6494445800781,320.66455078125,0.9999992847442627,535.9488525390625,306.18463134765625,0.9999995231628418,512.5093383789062,285.7203063964844,0.9999991655349731
79,539.4562377929688,406.1017761230469,0.9935144186019897,511.611328125,360.2538146972656,0.9999994039535522,539.60400390625,376.8953552246094,0.9999920129776001,490.8351745605469,322.1375732421875,0.9999996423721313,536.4672241210938,306.236572265625,0.9999986886978149,512.5989990234375,290.03192138671875,0.9999995231628418
80,530.0843505859375,403.5687255859375,0.9999430179595947,511.4061584472656,359.9046630859375,0.9999995231628418,538.1703491210938,376.73248291015625,0.9999959468841553,490.57244873046875,322.42669677734375,0.9999996423721313,536.4772338867188,306.5640869140625,0.9999986886978149,512.7327880859375,291.5526123046875,0.9999997615814209
81,525.3244018554688,408.8006286621094,0.9942261576652527,511.08770751953125,360.6648254394531,0.9999994039535522,537.8224487304688,377.459716796875,0.9999918937683105,490.27337646484375,322.5787353515625,0.9999996423721313,536.52880859375,306.8102111816406,0.9999984502792358,512.1506958007812,291.9068298339844,0.9999996423721313
82,522.1707153320312,414.8209228515625,0.9986839890480042,511.123046875,362.73699951171875,0.9999983310699463,537.4194946289062,378.1759033203125,0.9999866485595703,490.16253662109375,322.66046142578125,0.9999996423721313,536.6653442382812,307.22900390625,0.9999979734420776,512.6041870117188,293.81884765625,0.9999995231628418
83,522.3267822265625,417.4271545410156,0.9999526739120483,508.67144775390625,378.90057373046875,0.9999884366989136,537.9578247070312,378.1305847167969,0.9999964237213135,490.3180847167969,322.3204040527344,0.9999992847442627,537.1558837890625,308.4455871582031,0.9999970197677612,513.9056396484375,297.38916015625,0.9999982118606567
84,520.475341796875,423.5582275390625,0.9999539852142334,506.7398376464844,394.3640441894531,0.9999804496765137,538.2943115234375,378.1976013183594,0.9999954700469971,490.7195129394531,322.2641906738281,0.9999990463256836,537.279296875,310.9082946777344,0.9999814033508301,515.7129516601562,301.4546203613281,0.9999988079071045
85,518.2755126953125,431.92266845703125,0.9998388290405273,507.429931640625,407.04302978515625,0.9999936819076538,538.7816772460938,378.056884765625,0.9999876022338867,491.3948669433594,322.7468566894531,0.9999994039535522,539.9969482421875,318.60296630859375,0.9999737739562988,517.8067626953125,307.1955261230469,0.9999997615814209
86,518.8776245117188,439.3503112792969,0.9998049139976501,507.9952392578125,416.76702880859375,0.9999971389770508,538.7469482421875,378.8712463378906,0.9999890327453613,491.6972961425781,323.5798034667969,0.9999994039535522,543.0177001953125,334.8195495605469,0.999994158744812,519.3806762695312,315.3938903808594,0.9999986886978149
87,517.370849609375,447.5469970703125,0.9998594522476196,506.37799072265625,417.34527587890625,0.9999977350234985,537.7695922851562,379.67889404296875,0.9999796152114868,492.0090637207031,324.3004150390625,0.9999992847442627,539.4893798828125,354.61767578125,0.9999988079071045,518.7681274414062,324.1573486328125,0.9999991655349731
88,517.37353515625,452.6683349609375,0.9999668598175049,505.927734375,417.2695617675781,0.9999972581863403,537.5735473632812,389.1138610839844,0.9999924898147583,491.0145568847656,325.6522216796875,0.9999972581863403,539.06005859375,363.12005615234375,0.9999951124191284,519.3843994140625,330.5877380371094,0.999991774559021
89,517.4012451171875,457.46630859375,0.9999704360961914,505.7506408691406,417.21258544921875,0.9999985694885254,534.4483032226562,416.3892517089844,0.9999991655349731,494.6839294433594,333.32568359375,0.998874843120575,539.3513793945312,362.1064147949219,0.9999911785125732,519.2908935546875,336.8015441894531,0.9999984502792358
90,515.30517578125,463.567626953125,0.9999980926513672,504.6571960449219,416.83154296875,0.9999991655349731,529.7386474609375,434.595947265625,0.9999997615814209,493.3321838378906,351.7814636230469,0.9999960660934448,539.8243408203125,362.5059814453125,0.9999927282333374,519.36962890625,341.14605712890625,0.9999997615814209
91,513.23046875,468.9664306640625,0.9999982118606567,505.4336242675781,417.6615295410156,0.9999995231628418,525.920166015625,447.1607666015625,0.9999890327453613,492.8257751464844,365.5425109863281,0.9999969005584717,540.953857421875,363.57928466796875,0.9999951124191284,520.0136108398438,346.2096862792969,0.9999992847442627
92,511.58062744140625,475.31549072265625,0.9999808073043823,505.6336975097656,418.46588134765625,0.9999995231628418,524.4511108398438,449.50213623046875,0.999997615814209,493.79095458984375,377.0559387207031,0.9999986886978149,541.3643798828125,364.34759521484375,0.9999939203262329,519.239013671875,351.9773864746094,0.9999992847442627
93,510.2010498046875,481.104736328125,0.9999969005584717,506.0878601074219,419.3345642089844,0.9999996423721313,524.1439819335938,450.39971923828125,0.9999992847442627,496.049072265625,391.0582580566406,0.9999994039535522,541.87158203125,364.4853515625,0.9999926090240479,519.2096557617188,358.1954345703125,0.9999997615814209
94,509.4961242675781,484.8983459472656,0.999992847442627,505.5096130371094,420.78887939453125,0.9999991655349731,523.794921875,450.5152282714844,0.9999992847442627,497.0750427246094,394.8821105957031,0.9999995231628418,541.3159790039062,365.3136291503906,0.999987006187439,519.2872314453125,363.21954345703125,0.9999974966049194
95,508.9985046386719,489.3569641113281,0.9990478157997131,503.29302978515625,435.52484130859375,0.9999991655349731,523.573974609375,449.30609130859375,0.9999991655349731,496.7114562988281,396.48992919921875,0.9999994039535522,541.9512939453125,367.9830627441406,0.9999940395355225,520.6178588867188,367.9642028808594,0.9999979734420776
96,508.3845520019531,495.0685119628906,0.9996991157531738,499.084228515625,456.528076171875,0.9999594688415527,524.0531005859375,450.2861633300781,0.9999990463256836,496.66986083984375,396.3873291015625,0.9999992847442627,542.3892822265625,378.5557556152344,0.9989595413208008,522.3701782226562,373.091552734375,0.9999994039535522
97,506.66650390625,497.8970947265625,0.9999661445617676,498.97015380859375,464.29400634765625,0.9999668598175049,523.7626342773438,449.4908447265625,0.9999992847442627,496.34765625,396.6683654785156,0.9999995231628418,543.5940551757812,398.8411865234375,0.9999973773956299,524.1443481445312,376.4326477050781,0.9999990463256836
98,507.4866638183594,499.8709716796875,0.9999700784683228,500.0697021484375,472.0469055175781,0.9999752044677734,523.80908203125,448.9994812011719,0.9999990463256836,496.02581787109375,396.8385009765625,0.9999994039535522,542.6027221679688,406.23797607421875,0.999998927116394,524.5665283203125,378.4986572265625,0.9999982118606567
99,506.9042663574219,500.2534484863281,0.999970555305481,500.0155944824219,471.9803161621094,0.9999827146530151,523.6890258789062,449.29986572265625,0.9999988079071045,496.04150390625,397.2156677246094,0.9999992847442627,542.6602172851562,406.9859313964844,0.9999980926513672,524.4644775390625,380.2210388183594,0.9999978542327881
100,504.38006591796875,500.12652587890625,0.9999251365661621,499.7652282714844,471.9349670410156,0.999982476234436,523.4423217773438,449.7060241699219,0.9999988079071045,496.07464599609375,397.5247497558594,0.9999991655349731,542.94580078125,407.2127685546875,0.9999979734420776,524.5197143554688,381.49517822265625,0.9999969005584717
101,500.0986022949219,500.0313415527344,0.9999847412109375,499.5543518066406,471.1422119140625,0.9999854564666748,523.3838500976562,449.8827819824219,0.9999982118606567,496.0127258300781,397.5851135253906,0.999998927116394,542.8001708984375,407.270751953125,0.9999973773956299,524.1187133789062,382.16204833984375,0.9999964237213135
102,496.42919921875,501.1784362792969,0.9999794960021973,499.302734375,471.14984130859375,0.9999836683273315,523.3284912109375,450.1546936035156,0.9999979734420776,495.8266906738281,397.8516845703125,0.9999986886978149,542.6975708007812,407.4437255859375,0.9999963045120239,523.7769775390625,383.4615478515625,0.9999977350234985
103,494.498046875,498.67657470703125,0.9999818801879883,499.0555725097656,470.90948486328125,0.9999837875366211,523.2091674804688,450.1834411621094,0.9999985694885254,495.8009033203125,397.9084167480469,0.9999984502792358,542.7215576171875,407.7281188964844,0.999995231628418,523.8330078125,384.6052551269531,0.9999988079071045
104,489.343017578125,492.81396484375,0.9999099969863892,498.7696228027344,470.6662902832031,0.9999610185623169,522.9307250976562,450.3020324707031,0.999998927116394,495.9208984375,398.2720947265625,0.9999977350234985,542.6375732421875,408.7580261230469,0.9999918937683105,523.7901611328125,386.034912109375,0.9999994039535522
105,486.6862487792969,486.4722900390625,0.9988736510276794,499.8114929199219,469.0415954589844,0.9998573064804077,523.4285278320312,450.5702819824219,0.9999992847442627,495.91357421875,398.2239074707031,0.9999978542327881,542.6874389648438,408.3396911621094,0.9999920129776001,523.5936279296875,385.8713073730469,0.9999994039535522
106,484.77508544921875,481.4041748046875,0.9988422989845276,500.3171691894531,467.7970275878906,0.9985104203224182,523.6340942382812,450.7080993652344,0.9999994039535522,495.8331298828125,398.01611328125,0.9999980926513672,542.7088012695312,408.32659912109375,0.9999918937683105,523.7720336914062,385.12469482421875,0.9999991655349731
107,484.50897216796875,479.49810791015625,0.9960076808929443,500.275146484375,467.6338806152344,0.9984349608421326,523.8109741210938,450.7901306152344,0.9999995231628418,495.81610107421875,397.9184875488281,0.9999984502792358,542.6890258789062,408.3108215332031,0.9999923706054688,524.1605834960938,384.3879699707031,0.9999986886978149
108,485.2569580078125,478.526611328125,0.9893002510070801,500.1577453613281,468.0076599121094,0.9991920590400696,523.9180297851562,450.7345886230469,0.9999994039535522,495.92205810546875,397.9476318359375,0.9999984502792358,542.9805908203125,408.41143798828125,0.9999933242797852,524.550048828125,384.1842956542969,0.9999983310699463
109,489.2409973144531,477.2812194824219,0.9625100493431091,500.53167724609375,468.3678894042969,0.9995397329330444,523.8905639648438,450.8725891113281,0.9999995231628418,496.0079345703125,397.8501281738281,0.9999983310699463,543.076416015625,409.0338134765625,0.9999926090240479,524.8623046875,384.6955871582031,0.9999985694885254
110,483.2554626464844,479.4899597167969,0.9750899076461792,500.51959228515625,468.9623107910156,0.9997580647468567,523.8387451171875,450.988037109375,0.9999996423721313,496.0233459472656,397.8271484375,0.9999982118606567,543.1151123046875,409.0666809082031,0.9999929666519165,525.096923828125,385.1324768066406,0.999998927116394
111,488.9369812011719,478.3019714355469,0.9149128198623657,500.5582275390625,469.45989990234375,0.9998214840888977,523.8526000976562,450.93756103515625,0.9999996423721313,495.99505615234375,397.78924560546875,0.9999982118606567,543.1419067382812,409.01904296875,0.999992847442627,525.074462890625,384.97930908203125,0.9999988079071045
112,489.71923828125,478.30523681640625,0.9034245014190674,500.6316833496094,469.22882080078125,0.9997537732124329,523.8976440429688,451.0076904296875,0.9999997615814209,495.9781188964844,397.8702392578125,0.9999982118606567,543.132080078125,409.0801086425781,0.9999929666519165,524.8155517578125,385.1285705566406,0.999998927116394
113,488.1118469238281,478.0751953125,0.9055886268615723,500.6871643066406,469.4404602050781,0.9997308850288391,523.8676147460938,451.0973815917969,0.9999997615814209,495.92706298828125,397.7491149902344,0.9999984502792358,543.1295776367188,409.0396423339844,0.999993085861206,524.8526000976562,384.6522521972656,0.9999985694885254
114,487.4035339355469,478.0269775390625,0.8754998445510864,500.7646179199219,469.6143798828125,0.9997807145118713,524.0033569335938,451.1101989746094,0.9999997615814209,495.89404296875,397.86456298828125,0.9999984502792358,543.1991577148438,409.08770751953125,0.9999935626983643,524.945068359375,384.6820373535156,0.9999986886978149
115,486.9320373535156,477.43951416015625,0.9187543988227844,500.6528625488281,469.23699951171875,0.9997612833976746,524.0010375976562,451.4674377441406,0.9999997615814209,495.8790588378906,397.71478271484375,0.9999984502792358,543.1802978515625,409.1032409667969,0.9999934434890747,525.3024291992188,384.59637451171875,0.9999984502792358
116,486.8637390136719,477.54962158203125,0.9280560612678528,500.4852294921875,469.822265625,0.999803364276886,523.9785766601562,454.3132019042969,0.9999996423721313,495.866943359375,397.7656555175781,0.9999984502792358,543.2345581054688,409.03240966796875,0.9999932050704956,525.443603515625,384.3817443847656,0.9999983310699463
117,480.1614074707031,480.0126037597656,0.9989973902702332,500.20281982421875,466.9703369140625,0.9983199238777161,509.7939758300781,475.1553039550781,0.9999750852584839,495.7226257324219,398.0376281738281,0.9999986886978149,543.20556640625,408.39129638671875,0.9999966621398926,525.3887329101562,384.3023986816406,0.9999986886978149
118,481.6638488769531,480.11285400390625,0.9959083795547485,498.95794677734375,467.7801208496094,0.9957237243652344,505.8840637207031,476.88323974609375,0.9997645020484924,495.5906066894531,398.1682434082031,0.9999985694885254,543.0391845703125,408.4205017089844,0.9999961853027344,525.6266479492188,384.4880065917969,0.9999988079071045
119,484.88873291015625,478.76806640625,0.9928659200668335,499.3740539550781,467.9913635253906,0.9972246885299683,506.38861083984375,477.2145690917969,0.9997429251670837,495.71533203125,398.135009765625,0.9999986886978149,542.9505615234375,408.5520935058594,0.9999957084655762,526.4149169921875,384.31134033203125,0.9999982118606567
120,485.7298889160156,480.2166442871094,0.971615195274353,499.6190490722656,468.8563537597656,0.9990478157997131,506.9462585449219,477.7277526855469,0.9997842907905579,495.8745422363281,398.2500915527344,0.9999986886978149,542.9727783203125,408.482666015625,0.9999951124191284,526.271484375,384.8888854980469,0.9999986886978149
121,493.18408203125,480.5633544921875,0.9678204655647278,499.8777160644531,469.9125061035156,0.9995765089988708,507.3990173339844,477.72039794921875,0.999625563621521,495.8372802734375,398.23876953125,0.9999986886978149,543.0098266601562,408.5748596191406,0.9999947547912598,526.314453125,385.0154113769531,0.9999988079071045
122,497.6510009765625,484.06451416015625,0.9983256459236145,499.1009826660156,470.72149658203125,0.9997221827507019,505.93780517578125,477.729248046875,0.9982422590255737,495.7828063964844,398.1224365234375,0.9999988079071045,542.88720703125,408.5165100097656,0.9999948740005493,526.7523193359375,384.5308837890625,0.9999979734420776
123,497.5049133300781,483.5885925292969,0.9914584755897522,498.55462646484375,470.1555480957031,0.9990813732147217,505.69561767578125,478.1034240722656,0.9990807771682739,495.80462646484375,398.0588684082031,0.9999988079071045,542.8892211914062,408.59149169921875,0.9999947547912598,526.9208374023438,384.7859191894531,0.9999979734420776
124,490.62908935546875,484.6740417480469,0.9027802348136902,497.40057373046875,470.5046691894531,0.9945821166038513,504.7348937988281,478.58673095703125,0.9997901320457458,495.8471374511719,398.1240539550781,0.9999986886978149,542.919921875,408.6893310546875,0.9999945163726807,527.0439453125,384.8643798828125,0.9999979734420776
125,489.3746032714844,485.5007019042969,0.8571572303771973,496.8226013183594,471.2915344238281,0.9916024804115295,504.37896728515625,479.1246032714844,0.9998143315315247,495.7906494140625,398.2115478515625,0.9999986886978149,543.2035522460938,409.4169921875,0.9999945163726807,527.1874389648438,385.1947937011719,0.9999980926513672
126,491.4311218261719,485.3765869140625,0.9585948586463928,496.7720642089844,474.0229187011719,0.9908319115638733,505.2620849609375,479.9940185546875,0.9998332262039185,495.9334716796875,397.94647216796875,0.999998927116394,543.2949829101562,409.5383605957031,0.9999953508377075,527.3712158203125,384.83831787109375,0.9999982118606567
127,480.3623962402344,486.353515625,0.9997346997261047,488.3482360839844,463.6719665527344,0.9995716214179993,503.3016052246094,479.02886962890625,0.9999902248382568,495.850341796875,397.648681640625,0.999998927116394,543.3107299804688,409.5668640136719,0.9999949932098389,527.605224609375,384.68048095703125,0.9999982118606567
128,479.0202941894531,485.09185791015625,0.9996459484100342,486.47406005859375,462.0794982910156,0.9998857975006104,503.7859191894531,479.0453186035156,0.9999877214431763,495.7689208984375,397.5103759765625,0.9999988079071045,543.1980590820312,409.5878601074219,0.9999953508377075,528.1664428710938,384.847412109375,0.9999988079071045
129,478.8821105957031,484.213134765625,0.9998264908790588,487.0508728027344,460.3001708984375,0.9999388456344604,504.1353454589844,478.75604248046875,0.9999711513519287,495.88531494140625,397.51605224609375,0.9999988079071045,543.1489868164062,409.5720520019531,0.9999957084655762,528.656005859375,385.1418762207031,0.9999991655349731
130,478.88543701171875,482.7882995605469,0.9998722076416016,488.0184631347656,458.2399597167969,0.9999116659164429,504.0410461425781,478.2554626464844,0.9999746084213257,495.85546875,397.2168884277344,0.999998927116394,543.2033081054688,409.4920654296875,0.9999966621398926,528.8895263671875,384.87835693359375,0.9999991655349731
131,479.06427001953125,481.3602600097656,0.9998270869255066,487.9364318847656,456.60455322265625,0.9999734163284302,504.2050476074219,478.00921630859375,0.9999605417251587,496.029296875,397.0648498535156,0.9999991655349731,543.124755859375,409.4021911621094,0.9999964237213135,529.485107421875,384.4669189453125,0.9999991655349731
132,479.4321594238281,481.09979248046875,0.9997617602348328,488.6728820800781,456.5170593261719,0.9999830722808838,504.04132080078125,478.4250183105469,0.9999668598175049,496.06182861328125,396.9920959472656,0.9999991655349731,543.1456909179688,409.44610595703125,0.999996542930603,529.61962890625,383.1743469238281,0.9999992847442627
